Connection established
Current server status: Connected on port /dev/ttyACM0
10449,42.77035,31.13
10450,42.77035,31.13
10451,42.727844,31.07
10452,42.77035,31.07
10452,42.77035,31.07
10454,42.812862,31.07
10455,42.77035,31.07
10456,42.77035,31.07
10456,42.812862,31.07
10457,42.77035,31.07
10458,42.812862,31.07
10459,42.812862,31.07
10460,42.77035,31.07
10460,42.77035,31.07
10461,42.77035,31.07
10462,42.77035,31.07
10463,42.812862,31.07
10463,42.77035,31.07
10464,42.812862,31.07
10465,42.812862,31.07
10466,42.727844,31.07
10467,42.812862,31.07
10467,42.77035,31.07
10468,42.77035,31.07
10469,42.812862,31.07
10470,42.812862,31.07
10470,42.77035,31.07
10471,42.77035,31.07
10472,42.812862,31.07
10473,42.77035,31.07
10474,42.77035,31.07
10474,42.77035,31.07
10475,42.77035,31.07
10476,42.812862,31.07
10477,42.812862,31.07
10477,42.812862,31.07
10478,42.812862,31.07
10479,42.812862,31.07
10480,42.77035,31.07
10481,42.77035,31.07
10481,42.77035,31.07
10482,42.77035,31.07
10483,42.77035,31.07
10484,42.77035,31.07
10484,42.77035,31.07
10485,42.812862,31.07
10486,42.812862,31.07
10487,42.77035,31.07
10488,42.77035,31.07
10488,42.77035,31.07
10489,42.77035,31.07
10490,42.812862,31.07
10491,42.77035,31.07
10491,42.77035,31.07
10492,42.77035,31.07
10493,42.77035,31.07
10494,42.727844,31.07
10496,42.77035,31.07
10496,42.77035,31.07
10497,42.812862,31.07
10498,42.77035,31.07
10499,42.77035,31.07
10499,42.812862,31.07
10500,42.727844,31.07
10501,42.812862,31.07
10502,42.685333,31.07
10503,42.77035,31.07
10503,42.77035,31.07
10504,42.77035,31.07
10505,42.77035,31.07
10506,42.77035,31.07
10506,42.77035,31.07
10507,42.77035,31.07
10508,42.812862,31.07
10509,42.77035,31.07
10510,42.77035,31.07
10510,42.77035,31.07
10511,42.77035,31.07
10512,42.77035,31.07
10513,42.77035,31.07
10513,42.77035,31.07
10514,42.77035,31.07
10515,42.812862,31.07
10516,42.77035,31.07
10517,42.77035,31.07
10517,42.77035,31.07
10518,42.812862,31.07
10519,42.812862,31.07
10520,42.77035,31.07
10520,42.77035,31.07
10521,42.812862,31.07
10522,42.812862,31.07
10523,42.77035,31.07
10524,42.812862,31.07
10524,42.812862,31.07
10525,42.77035,31.07
10526,42.77035,31.07
10527,42.77035,31.07
10527,42.812862,31.07
10528,42.77035,31.07
10529,42.77035,31.07
10530,42.77035,31.07
10531,42.77035,31.07
10531,42.77035,31.07
10532,42.812862,31.07
10533,42.77035,31.07
10534,42.77035,31.07
10534,42.812862,31.07
10535,42.812862,31.07
10536,42.812862,31.07
10537,42.77035,31.07
10539,42.77035,31.07
10539,42.77035,31.07
10540,42.77035,31.07
10541,42.77035,31.07
10542,42.812862,31.07
10542,42.77035,31.07
10543,42.77035,31.07
10544,42.77035,31.07
10545,42.77035,31.07
10546,42.812862,31.07
10546,42.812862,31.07
10547,42.77035,31.07
10548,42.812862,31.01
10549,42.812862,31.01
10549,42.77035,31.01
10550,42.77035,31.01
10551,42.812862,31.01
10552,42.77035,31.01
10553,42.812862,31.01
10553,42.812862,31.01
10554,42.812862,31.01
10555,42.77035,31.01
10556,42.77035,31.01
10556,42.812862,31.01
10557,42.77035,31.01
10558,42.812862,31.01
10559,42.727844,31.01
10560,42.77035,31.01
10560,42.77035,31.01
10561,42.77035,31.01
10562,42.812862,31.01
10563,42.812862,31.01
10563,42.812862,31.01
10564,42.77035,31.01
10565,42.812862,31.01
10566,42.727844,31.01
10567,42.77035,31.01
10567,42.812862,31.01
10568,42.77035,31.01
10569,42.812862,31.01
10570,42.77035,31.01
10570,42.77035,31.01
10571,42.812862,31.01
10572,42.812862,31.01
10573,42.77035,31.01
10574,42.77035,31.01
10574,42.812862,31.01
10575,42.812862,31.01
10576,42.77035,31.01
10577,42.77035,31.01
10577,42.77035,31.01
10578,42.812862,31.01
10579,42.812862,31.01
10580,42.727844,31.01
10582,42.77035,31.01
10582,42.812862,31.01
10583,42.77035,31.01
10584,42.77035,31.01
10585,42.77035,31.01
10585,42.812862,31.01
10586,42.77035,31.01
10587,42.812862,31.01
10588,42.727844,31.01
10589,42.77035,31.01
10589,42.77035,31.01
10590,42.77035,31.01
10591,42.812862,31.01
10592,42.77035,31.01
10592,42.812862,31.01
10593,42.727844,31.01
10594,42.812862,31.01
10595,42.77035,31.01
10596,42.77035,31.01
10596,42.77035,31.01
10597,42.77035,31.01
10598,42.77035,31.01
10599,42.812862,31.01
10599,42.77035,31.01
10600,42.77035,31.01
10601,42.77035,31.01
10602,42.77035,31.01
10603,42.77035,31.01
10603,42.812862,31.01
10604,42.77035,31.01
10605,42.77035,31.01
10606,42.812862,31.01
10606,42.812862,31.01
10607,42.812862,31.01
10608,42.812862,31.01
10609,42.812862,31.01
10610,42.77035,31.01
10610,42.812862,31.01
10611,42.77035,31.01
10612,42.77035,31.01
10613,42.77035,31.01
10613,42.812862,31.01
10614,42.77035,31.01
10615,42.77035,31.01
10616,42.77035,31.01
10617,42.77035,31.01
10617,42.812862,31.01
10618,42.77035,31.01
10619,42.77035,31.01
10620,42.77035,31.01
10620,42.812862,31.01
10621,42.77035,31.01
10622,42.812862,31.01
10624,42.77035,31.01
10625,42.77035,31.01
10625,42.77035,31.01
10626,42.77035,31.01
10627,42.77035,31.01
10628,42.812862,31.01
10628,42.77035,31.01
10629,42.77035,31.01
10630,42.77035,31.01
10631,42.77035,31.01
10632,42.77035,31.01
10632,42.77035,31.01
10633,42.77035,31.01
10634,42.77035,31.01
10635,42.77035,31.01
10635,42.812862,31.01
10636,42.77035,31.01
10637,42.77035,31.01
10638,42.812862,31.01
10639,42.77035,31.01
10639,42.77035,31.01
10640,42.77035,31.01
10641,42.812862,31.01
10642,42.812862,31.01
10642,42.812862,31.01
10643,42.812862,31.01
10644,42.812862,31.01
10645,42.727844,31.01
10646,42.77035,31.01
10646,42.812862,31.01
10647,42.77035,31.01
10648,42.77035,31.01
10649,42.812862,31.01
10649,42.812862,31.01
10650,42.812862,31.01
10651,42.812862,31.01
10652,42.77035,31.01
10653,42.77035,31.01
10653,42.812862,31.01
10654,42.77035,31.01
10655,42.77035,31.01
10656,42.77035,31.01
10656,42.727844,31.01
10657,42.812862,31.01
10658,42.812862,31.01
10659,42.77035,31.01
10660,42.77035,31.01
10660,42.77035,31.01
10661,42.77035,31.01
10662,42.77035,31.01
10663,42.77035,31.01
10663,42.812862,31.01
10664,42.812862,31.01
10665,42.812862,31.01
10667,42.77035,31.01
10668,42.812862,31.01
10668,42.77035,31.01
10669,42.77035,31.01
10670,42.812862,31.01
10671,42.77035,31.01
10671,42.77035,31.01
10672,42.812862,31.01
10673,42.812862,31.01
10674,42.77035,31.01
10675,42.77035,31.01
10675,42.812862,31.01
10676,42.812862,31.01
10677,42.77035,31.01
10678,42.77035,31.01
10678,42.77035,31.01
10679,42.727844,31.01
10680,42.812862,31.01
10681,42.77035,31.01
10682,42.77035,31.01
10682,42.77035,31.01
10683,42.77035,31.01
10684,42.77035,31.01
10685,42.77035,31.01
10685,42.812862,31.01
10686,42.77035,31.01
10687,42.812862,31.01
10688,42.727844,31.01
10689,42.812862,31.01
10689,42.77035,31.01
10690,42.77035,31.01
10691,42.812862,31.01
10692,42.77035,31.01
10692,42.812862,31.01
10693,42.77035,31.01
10694,42.77035,31.01
10695,42.812862,31.01
10696,42.77035,31.01
10696,42.812862,31.01
10697,42.812862,31.01
10698,42.77035,31.01
10699,42.77035,31.01
10699,42.812862,31.01
10700,42.77035,31.01
10701,42.812862,31.01
10702,42.812862,31.01
10703,42.77035,31.01
10703,42.77035,31.01
10704,42.77035,31.01
10705,42.77035,31.01
10706,42.77035,31.01
10706,42.812862,31.01
10707,42.77035,31.01
10708,42.812862,31.01
10710,42.77035,31.01
10711,42.77035,31.01
10711,42.77035,31.01
10712,42.77035,31.01
10713,42.77035,31.01
10714,42.812862,31.01
10714,42.812862,31.01
10715,42.77035,31.01
10716,42.77035,31.01
10717,42.812862,31.01
10718,42.77035,31.01
10718,42.77035,31.01
10719,42.77035,31.01
10720,42.77035,31.01
10721,42.77035,31.01
10721,42.77035,31.01
10722,42.77035,31.01
10723,42.77035,31.01
10724,42.812862,31.01
10725,42.812862,31.01
10725,42.77035,31.01
10726,42.77035,31.01
10727,42.77035,31.01
10728,42.812862,31.01
10728,42.77035,31.01
10729,42.77035,31.01
10730,42.812862,31.01
10731,42.812862,31.01
10732,42.727844,31.01
10732,42.77035,31.01
10733,42.77035,31.01
10734,42.77035,31.01
10735,42.812862,31.01
10735,42.77035,31.01
10736,42.77035,31.01
10737,42.812862,31.01
10738,42.727844,31.01
10739,42.77035,31.01
10739,42.812862,31.01
10740,42.812862,31.01
10741,42.812862,31.01
10742,42.77035,31.01
10742,42.812862,31.01
10743,42.812862,31.01
10744,42.812862,31.01
10745,42.77035,31.01
10746,42.77035,31.01
10746,42.77035,31.01
10747,42.77035,31.01
10748,42.812862,31.01
10749,42.77035,31.01
10749,42.812862,31.01
10750,42.77035,31.01
10752,42.812862,31.01
10753,42.77035,31.01
10754,42.77035,31.01
10754,42.77035,31.01
10755,42.812862,31.01
10756,42.77035,31.01
10757,42.77035,31.01
10757,42.727844,31.01
10758,42.812862,31.01
10759,42.812862,31.01
10760,42.727844,31.01
10761,42.77035,31.01
10761,42.77035,31.01
10762,42.77035,31.01
10763,42.77035,31.01
10764,42.77035,31.01
10764,42.812862,31.01
10765,42.727844,31.01
10766,42.77035,31.01
10767,42.77035,31.01
10768,42.77035,31.01
10768,42.77035,31.01
10769,42.812862,31.01
10770,42.77035,31.01
10771,42.77035,31.01
10771,42.77035,31.01
10772,42.77035,31.01
10773,42.812862,31.01
10774,42.77035,31.01
10775,42.77035,31.01
10775,42.812862,31.01
10776,42.77035,31.01
10777,42.77035,31.01
10778,42.812862,31.01
10778,42.77035,31.01
10779,42.812862,31.01
10780,42.77035,31.01
10781,42.812862,31.01
10782,42.77035,31.01
10782,42.812862,31.01
10783,42.77035,31.01
10784,42.77035,31.01
10785,42.77035,31.01
10785,42.812862,31.01
10786,42.77035,31.01
10787,42.77035,31.01
10788,42.77035,31.01
10789,42.77035,31.01
10789,42.77035,31.01
10790,42.77035,31.01
10791,42.77035,31.01
10792,42.77035,31.01
10792,42.77035,31.01
10793,42.77035,31.01
10795,42.77035,31.01
10796,42.77035,31.01
10797,42.77035,31.01
10797,42.77035,31.01
10798,42.812862,31.01
10799,42.77035,31.01
10800,42.812862,31.01
10800,42.77035,31.01
10801,42.77035,31.01
10802,42.812862,31.01
10803,42.77035,31.01
10804,42.77035,31.01
10804,42.77035,31.01
10805,42.77035,31.01
10806,42.812862,31.01
10807,42.77035,31.01
10807,42.812862,31.01
10808,42.77035,31.01
10809,42.812862,31.01
10810,42.812862,31.01
10811,42.77035,31.01
10811,42.77035,31.01
10812,42.77035,31.01
10813,42.812862,31.01
10814,42.77035,31.01
10814,42.812862,31.01
10815,42.77035,31.01
10816,42.77035,31.01
10817,42.77035,31.01
10818,42.77035,31.01
10818,42.812862,31.01
10819,42.812862,31.01
10820,42.77035,31.01
10821,42.812862,31.01
10821,42.77035,31.01
10822,42.812862,31.01
10823,42.812862,31.01
10824,42.77035,31.01
10825,42.77035,31.01
10825,42.812862,31.01
10826,42.77035,31.01
10827,42.812862,31.01
10828,42.77035,31.01
10828,42.77035,31.01
10829,42.812862,31.01
10830,42.812862,31.01
10831,42.77035,31.01
10832,42.77035,31.01
10832,42.812862,31.01
10833,42.77035,31.01
10834,42.812862,31.01
10835,42.77035,31.01
10835,42.812862,31.01
10836,42.812862,31.07
10838,42.812862,31.07
10839,42.77035,31.07
10840,42.77035,31.07
10840,42.77035,31.07
10841,42.77035,31.07
10842,42.77035,31.07
10843,42.77035,31.07
10843,42.77035,31.07
10844,42.812862,31.07
10845,42.812862,31.07
10846,42.77035,31.07
10847,42.77035,31.07
10847,42.77035,31.07
10848,42.77035,31.07
10849,42.77035,31.07
10850,42.812862,31.07
10850,42.77035,31.07
10851,42.812862,31.07
10852,42.77035,31.07
10853,42.727844,31.07
10854,42.812862,31.07
10854,42.77035,31.07
10855,42.812862,31.07
10856,42.77035,31.07
10857,42.77035,31.07
10857,42.77035,31.07
10858,42.727844,31.07
10859,42.812862,31.07
10860,42.727844,31.07
10861,42.77035,31.07
10861,42.77035,31.07
10862,42.77035,31.07
10863,42.77035,31.07
10864,42.77035,31.07
10864,42.812862,31.07
10865,42.812862,31.07
10866,42.77035,31.07
10867,42.77035,31.07
10868,42.77035,31.07
10868,42.77035,31.07
10869,42.77035,31.07
10870,42.77035,31.07
10871,42.812862,31.07
10871,42.812862,31.07
10872,42.77035,31.07
10873,42.812862,31.07
10874,42.77035,31.07
10875,42.77035,31.07
10875,42.812862,31.07
10876,42.812862,31.07
10877,42.77035,31.07
10878,42.77035,31.07
10878,42.812862,31.07
10880,42.77035,31.07
10881,42.812862,31.07
10882,42.77035,31.07
10883,42.77035,31.07
10883,42.812862,31.07
10884,42.77035,31.07
10885,42.77035,31.07
10886,42.77035,31.07
10886,42.77035,31.07
10887,42.77035,31.07
10888,42.77035,31.07
10889,42.77035,31.07
10890,42.812862,31.07
10890,42.77035,31.07
10891,42.77035,31.07
10892,42.77035,31.07
10893,42.77035,31.07
10893,42.812862,31.07
10894,42.812862,31.07
10895,42.812862,31.07
10896,42.812862,31.07
10897,42.77035,31.07
10897,42.77035,31.07
10898,42.812862,31.07
10899,42.77035,31.07
10900,42.77035,31.07
10900,42.812862,31.07
10901,42.77035,31.07
10902,42.77035,31.07
10903,42.77035,31.07
10904,42.812862,31.07
10904,42.812862,31.07
10905,42.77035,31.07
10906,42.77035,31.07
10907,42.812862,31.07
10907,42.812862,31.07
10908,42.812862,31.07
10909,42.812862,31.07
10910,42.77035,31.07
10911,42.77035,31.07
10911,42.77035,31.07
10912,42.77035,31.07
10913,42.812862,31.07
10914,42.812862,31.07
10914,42.812862,31.07
10915,42.812862,31.07
10916,42.77035,31.07
10917,42.77035,31.07
10918,42.77035,31.07
10918,42.812862,31.07
10919,42.812862,31.07
10920,42.77035,31.07
10921,42.812862,31.07
10921,42.812862,31.07
10923,42.812862,31.07
10924,42.812862,31.07
10925,42.77035,31.07
10926,42.812862,31.07
10926,42.77035,31.07
10927,42.77035,31.07
10928,42.77035,31.07
10929,42.77035,31.07
10929,42.812862,31.07
10930,42.812862,31.07
10931,42.812862,31.07
10932,42.77035,31.07
10933,42.77035,31.07
10933,42.77035,31.01
10934,42.77035,31.01
10935,42.77035,31.01
10936,42.77035,31.01
10936,42.77035,31.01
10937,42.77035,31.01
10938,42.77035,31.01
10939,42.727844,31.01
10940,42.812862,31.01
10940,42.77035,31.01
10941,42.812862,31.01
10942,42.77035,31.01
10943,42.77035,31.01
10943,42.77035,31.01
10944,42.727844,31.01
10945,42.812862,31.01
10946,42.685333,31.01
10947,42.77035,31.01
10947,42.77035,31.01
10948,42.77035,31.01
10949,42.77035,31.01
10950,42.77035,31.01
10950,42.812862,31.01
10951,42.77035,31.01
10952,42.812862,31.01
10953,42.727844,31.01
10954,42.812862,31.01
10954,42.77035,31.01
10955,42.77035,31.01
10956,42.812862,31.01
10957,42.77035,31.01
10957,42.77035,31.01
10958,42.727844,31.01
10959,42.77035,31.01
10960,42.77035,31.01
10961,42.812862,31.01
10961,42.812862,31.01
10962,42.812862,31.01
10963,42.77035,31.01
10964,42.77035,31.01
10964,42.77035,31.01
10966,42.77035,31.01
10967,42.77035,31.01
10968,42.77035,31.01
10969,42.77035,31.01
10969,42.812862,31.01
10970,42.77035,31.01
10971,42.77035,31.01
10972,42.812862,31.01
10972,42.812862,31.01
10973,42.77035,31.01
10974,42.812862,31.01
10975,42.77035,31.01
10976,42.77035,31.01
10976,42.77035,31.01
10977,42.77035,31.01
10978,42.77035,31.01
10979,42.77035,31.01
10979,42.77035,31.01
10980,42.812862,31.01
10981,42.812862,31.01
10982,42.77035,31.01
10983,42.77035,31.01
10983,42.77035,31.01
10984,42.77035,31.01
10985,42.77035,31.01
10986,42.77035,31.01
10986,42.77035,31.01
10987,42.77035,31.01
10988,42.77035,31.01
10989,42.77035,31.01
10990,42.77035,31.01
10990,42.812862,31.01
10991,42.77035,31.01
10992,42.77035,31.01
10993,42.77035,31.01
10993,42.77035,31.01
10994,42.812862,31.01
10995,42.812862,31.01
10996,42.77035,31.01
10997,42.77035,31.01
10997,42.812862,31.01
10998,42.77035,31.01
10999,42.77035,31.01
11000,42.812862,31.01
11000,42.812862,31.01
11001,42.77035,31.01
11002,42.812862,31.01
11003,42.727844,31.01
11004,42.77035,31.01
11004,42.77035,31.01
11005,42.77035,31.01
11006,42.812862,31.01
11008,42.812862,31.01
11008,42.812862,31.01
11009,42.812862,31.01
11010,42.812862,31.01
11011,42.727844,31.01
11012,42.77035,31.01
11012,42.77035,31.01
11013,42.77035,31.01
11014,42.812862,31.01
11015,42.812862,31.01
11015,42.812862,31.01
11016,42.812862,31.01
11017,42.812862,31.01
11018,42.77035,31.01
11019,42.812862,31.01
11019,42.812862,31.01
11020,42.77035,31.01
11021,42.77035,31.01
11022,42.77035,31.01
11022,42.77035,31.01
11023,42.812862,31.01
11024,42.812862,31.01
11025,42.727844,31.01
11026,42.77035,31.01
11026,42.77035,31.01
11027,42.77035,31.01
11028,42.77035,31.01
11029,42.77035,31.01
11029,42.77035,31.07
11030,42.77035,31.07
11031,42.77035,31.07
11032,42.685333,31.07
11033,42.812862,31.07
11033,42.812862,31.07
11034,42.812862,31.07
11035,42.812862,31.07
11036,42.77035,31.07
11036,42.77035,31.07
11037,42.812862,31.07
11038,42.812862,31.07
11039,42.77035,31.07
11040,42.77035,31.07
11040,42.812862,31.07
11041,42.812862,31.07
11042,42.77035,31.07
11043,42.77035,31.07
11043,42.77035,31.07
11044,42.77035,31.07
11045,42.77035,31.07
11046,42.77035,31.07
11047,42.77035,31.07
11047,42.77035,31.07
11048,42.77035,31.07
11049,42.77035,31.07
11051,42.77035,31.07
11051,42.812862,31.07
11052,42.77035,31.07
11053,42.812862,31.07
11054,42.77035,31.07
11055,42.77035,31.07
11055,42.812862,31.07
11056,42.77035,31.07
11057,42.77035,31.07
11058,42.812862,31.07
11058,42.77035,31.07
11059,42.77035,31.07
11060,42.812862,31.07
11061,42.77035,31.07
11062,42.77035,31.07
11062,42.812862,31.07
11063,42.77035,31.07
11064,42.77035,31.07
11065,42.812862,31.07
11065,42.77035,31.07
11066,42.77035,31.07
11067,42.812862,31.07
11068,42.77035,31.07
11069,42.77035,31.07
11069,42.77035,31.07
11070,42.77035,31.07
11071,42.77035,31.07
11072,42.77035,31.07
11072,42.812862,31.07
11073,42.77035,31.07
11074,42.812862,31.07
11075,42.812862,31.07
11076,42.77035,31.07
11076,42.77035,31.07
11077,42.77035,31.07
11078,42.812862,31.07
11079,42.77035,31.07
11079,42.812862,31.07
11080,42.77035,31.07
11081,42.77035,31.07
11082,42.812862,31.07
11083,42.77035,31.07
11083,42.812862,31.07
11084,42.77035,31.07
11085,42.77035,31.07
11086,42.77035,31.07
11086,42.77035,31.07
11087,42.812862,31.07
11088,42.812862,31.07
11089,42.727844,31.07
11090,42.77035,31.07
11090,42.77035,31.07
11091,42.77035,31.07
11092,42.77035,31.07
11094,42.812862,31.07
11094,42.77035,31.07
11095,42.77035,31.07
11096,42.812862,31.07
11097,42.77035,31.07
11098,42.77035,31.07
11098,42.812862,31.07
11099,42.77035,31.07
11100,42.812862,31.07
11101,42.812862,31.07
11101,42.812862,31.07
11102,42.812862,31.07
11103,42.812862,31.07
11104,42.77035,31.07
11105,42.77035,31.07
11105,42.77035,31.07
11106,42.77035,31.07
11107,42.812862,31.07
11108,42.77035,31.07
11108,42.812862,31.07
11109,42.812862,31.07
11110,42.812862,31.07
11111,42.77035,31.07
11112,42.77035,31.07
11112,42.812862,31.07
11113,42.77035,31.07
11114,42.77035,31.07
11115,42.812862,31.07
11115,42.77035,31.07
11116,42.812862,31.07
11117,42.77035,31.07
11118,42.77035,31.07
11119,42.77035,31.07
11119,42.812862,31.07
11120,42.812862,31.07
11121,42.77035,31.07
11122,42.77035,31.07
11122,42.77035,31.07
11123,42.77035,31.07
11124,42.812862,31.07
11125,42.685333,31.07
11126,42.77035,31.07
11126,42.727844,31.07
11127,42.812862,31.07
11128,42.812862,31.07
11129,42.812862,31.07
11129,42.77035,31.07
11130,42.77035,31.07
11131,42.812862,31.07
11132,42.77035,31.07
11133,42.77035,31.07
11133,42.812862,31.07
11134,42.77035,31.07
11136,42.77035,31.07
11137,42.77035,31.07
11137,42.77035,31.07
11138,42.77035,31.07
11139,42.77035,31.07
11140,42.77035,31.07
11141,42.77035,31.07
11141,42.812862,31.07
11142,42.77035,31.07
11143,42.77035,31.07
11144,42.77035,31.07
11144,42.812862,31.07
11145,42.77035,31.07
11146,42.77035,31.07
11147,42.77035,31.07
11148,42.77035,31.07
11148,42.812862,31.07
11149,42.77035,31.07
11150,42.77035,31.07
11151,42.77035,31.07
11151,42.812862,31.07
11152,42.77035,31.07
11153,42.812862,31.07
11154,42.77035,31.07
11155,42.77035,31.07
11155,42.727844,31.07
11156,42.77035,31.07
11157,42.77035,31.07
11158,42.77035,31.07
11158,42.812862,31.07
11159,42.812862,31.07
11160,42.812862,31.07
11161,42.77035,31.07
11162,42.812862,31.07
11162,42.77035,31.07
11163,42.812862,31.07
11164,42.77035,31.07
11165,42.812862,31.07
11165,42.812862,31.07
11166,42.77035,31.07
11167,42.812862,31.07
11168,42.77035,31.07
11169,42.77035,31.07
11169,42.77035,31.07
11170,42.77035,31.07
11171,42.77035,31.07
11172,42.812862,31.07
11172,42.812862,31.07
11173,42.812862,31.07
11174,42.812862,31.07
11175,42.77035,31.07
11176,42.77035,31.07
11176,42.77035,31.07
11177,42.77035,31.07
11179,42.812862,31.07
11180,42.812862,31.07
11180,42.77035,31.07
11181,42.812862,31.07
11182,42.812862,31.07
11183,42.77035,31.07
11184,42.685333,31.07
11184,42.77035,31.07
11185,42.812862,31.07
11186,42.77035,31.07
11187,42.77035,31.07
11187,42.77035,31.07
11188,42.77035,31.07
11189,42.812862,31.07
11190,42.77035,31.07
11191,42.77035,31.07
11191,42.77035,31.07
11192,42.77035,31.07
11193,42.77035,31.07
11194,42.812862,31.07
11194,42.812862,31.07
11195,42.812862,31.07
11196,42.812862,31.07
11197,42.77035,31.07
11198,42.77035,31.07
11198,42.77035,31.07
11199,42.77035,31.07
11200,42.77035,31.07
11201,42.77035,31.07
11201,42.77035,31.07
11202,42.812862,31.07
11203,42.812862,31.07
11204,42.727844,31.07
11205,42.77035,31.07
11205,42.77035,31.07
11206,42.812862,31.07
11207,42.77035,31.07
11208,42.812862,31.07
11208,42.77035,31.07
11209,42.727844,31.07
11210,42.77035,31.07
11211,42.685333,31.07
11212,42.77035,31.07
11212,42.77035,31.07
11213,42.812862,31.07
11214,42.77035,31.07
11215,42.77035,31.07
11215,42.77035,31.07
11216,42.77035,31.07
11217,42.812862,31.07
11218,42.77035,31.07
11219,42.812862,31.07
11219,42.77035,31.07
11220,42.77035,31.07
11222,42.77035,31.07
11223,42.812862,31.05
11223,42.812862,31.05
11224,42.77035,31.05
11225,42.77035,31.05
11226,42.77035,31.05
11227,42.77035,31.05
11227,42.77035,31.05
11228,42.812862,31.05
11229,42.77035,31.05
11230,42.812862,31.05
11230,42.77035,31.05
11231,42.77035,31.05
11232,42.812862,31.05
11233,42.77035,31.05
11234,42.77035,31.05
11234,42.812862,31.05
11235,42.77035,31.05
11236,42.77035,31.05
11237,42.77035,31.05
11237,42.77035,31.05
11238,42.77035,31.05
11239,42.812862,31.05
11240,42.77035,31.05
11241,42.77035,31.05
11241,42.77035,31.05
11242,42.77035,31.05
11243,42.77035,31.05
11244,42.812862,31.05
11244,42.77035,31.05
11245,42.812862,31.05
11246,42.77035,31.05
11247,42.77035,31.05
11248,42.77035,31.05
11248,42.77035,31.05
11249,42.77035,31.05
11250,42.812862,31.05
11251,42.812862,31.05
11251,42.77035,31.05
11252,42.77035,31.05
11253,42.812862,31.05
11254,42.77035,31.05
11255,42.77035,31.05
11255,42.812862,31.05
11256,42.77035,31.05
11257,42.77035,31.05
11258,42.77035,31.05
11258,42.77035,31.05
11259,42.77035,31.05
11260,42.77035,31.05
11261,42.77035,31.05
11262,42.77035,31.05
11262,42.77035,31.05
11264,42.812862,31.05
11265,42.812862,31.05
11266,42.77035,31.05
11266,42.727844,31.05
11267,42.77035,31.05
11268,42.812862,31.05
11269,42.727844,31.05
11270,42.77035,31.05
11270,42.77035,31.05
11271,42.77035,31.05
11272,42.812862,31.05
11273,42.812862,31.05
11273,42.77035,31.05
11274,42.812862,31.05
11275,42.812862,31.05
11276,42.77035,31.05
11277,42.812862,31.05
11277,42.77035,31.05
11278,42.77035,31.05
11279,42.812862,31.05
11280,42.77035,31.05
11280,42.812862,31.05
11281,42.812862,31.05
11282,42.812862,31.05
11283,42.812862,31.05
11284,42.77035,31.05
11284,42.812862,31.05
11285,42.77035,31.05
11286,42.77035,31.05
11287,42.77035,31.05
11287,42.77035,31.05
11288,42.812862,31.05
11289,42.812862,31.05
11290,42.727844,31.05
11291,42.77035,31.05
11291,42.812862,31.05
11292,42.77035,31.05
